0,-0.27591,-0.090945,-0.21918,0.1515,-0.26188,-0.2477,-0.20393,-0.19143,-0.039151,-0.18531,0.010998,0.054591,0.22852,-0.070372,-0.22507,0.20912,0.12768,0.010165,0.029395,0.26921,0.33027,0.16248,-0.29058,-0.086263,-0.30199,-0.29058,-0.23673,-0.3438,0.29058,0.29991,0.11709,-0.2449,-0.35538,-0.44426,-0.41462,-0.37039,-0.31742,-0.29999,0.12295,-0.20411,-0.0025,-0.10607,0.10555,-0.13209,-0.31215,0.23567,0.3855,-0.0016667,-0.045207,0.32901,0.43227,0.40442,-0.36643,-0.45026,-0.45404,-0.36643,-0.47709,-0.48051,0.36643,0.43722,0.33476,-0.12104,-0.2061,-0.24537,-0.24244,-0.21127,-0.19401,-0.188,-0.081985,-0.218,-0.28554,-0.25083,-0.25144,-0.23366,-0.19861,-0.076093,-0.21739,-0.28214,-0.2496,-0.24616,-0.23943,-0.19779,-0.17987,-0.12138,-0.090207,-0.17987,-0.12738,-0.12277,0.17987,0.14819,0.20816,0.18989,0.17884,-0.12404,0.2521,-0.14028,0.14988,0.17977,0.1797,0.15439,0.3789,0.27634,0.35748,-0.067012,-0.084448,0.19025,0.28081,0.31855,0.35116,0.42414,-0.47402,-0.37444,0.1086,-0.2545,-0.16622,0.20902,0.13032,0.10969,-0.45504,-0.34257,0.17649,0.10809,-0.41519,-0.35722,-0.29851,-0.14883,0.27662,0.43362,0.038774,-0.36618,-0.23991,0.3662,0.30255,-0.35158,-0.26109,-0.14493,-0.19102,-0.10284,0.13063,0.1254,0.11622,-0.33573,-0.23945,0.13071,0.11622,-0.31923,-0.23247,-0.14852,-0.12705,-0.22648,0.30818,-0.048684,-0.33918,-0.26605,0.14921,0.22346,-0.143,-0.18966,-0.1889,-0.13148,0.077006,0.081215,-0.084076,0.010908,-0.11724,-0.17237,-0.12044,0.011741,-0.095589,-0.1941,-0.20686,-0.134,0.209,0.22687,0.061783,-0.062187,-0.033556,0.22099,0.14373,-0.31477,-0.18064,0.084719,0.076454,-0.1105,0.11956,0.11922,0.11372,-0.28082,-0.15792,0.1429,0.11288,-0.28289,-0.16032,0.089352,0.083923,-0.3207,0.22849,-0.091587,-0.29264,0.077473,-0.15014,-0.16483,-0.2097,-0.21533,0.2996,0.21657,0.12806,0.13378,-0.1083,-0.037059,-0.079899,0.10624,0.11312,0.13125,0.08914,0.040695,-0.059421,0.13067,0.12806,0.040695,0.1673,0.23882,0.081088,0.045939,-0.15961,0.18297,0.18458,0.18398,0.12166,0.10162,-0.2181,0.20505,0.1673,0.10162,-0.12447,-0.20387,-0.095,0.21689
0,-0.16885,0.029272,-0.16384,0.25208,-0.11252,-0.18123,-0.14481,-0.14762,0.085775,-0.13403,-0.0052582,-0.074765,0.12546,0.09419,-0.15466,0.21779,0.071444,-0.0058333,-0.023638,0.091737,0.22833,0.17178,-0.1585,-0.086444,-0.22345,-0.1585,-0.16643,-0.20739,0.1585,0.16505,0.03385,0.064484,-0.1432,-0.21837,-0.18428,-0.1498,-0.12116,-0.10038,0.18587,0.098099,-0.0025,-0.090892,0.12151,0.13392,-0.11874,0.23577,0.31087,-0.0016667,-0.053415,0.25254,0.3957,0.36575,-0.18688,-0.19383,-0.19257,-0.18688,-0.21678,-0.204,0.18688,0.20651,0.13681,0.082183,-0.049847,-0.061291,-0.054683,-0.054707,-0.048721,-0.046796,0.12245,-0.040716,-0.044413,-0.070235,-0.085681,-0.061467,0.04054,0.12569,-0.051995,-0.03473,-0.066854,-0.09493,-0.070986,0.055012,-0.072254,-0.059718,-0.029366,-0.072254,-0.062864,-0.028404,0.072254,0.077312,-0.028427,-0.070458,-0.067054,-0.14504,0.11853,-0.15479,0.084343,-0.15444,-0.17977,-0.1459,0.12946,0.075164,0.1252,-0.077054,-0.088462,0.05304,0.11369,0.1109,0.14574,0.24799,-0.22356,-0.12682,0.15342,0.091444,-0.15532,-0.1092,0.14891,0.07858,-0.23897,-0.15009,0.22535,0.077805,-0.23396,-0.13901,0.091702,0.11585,0.21494,0.24026,-0.046397,-0.23568,-0.14689,0.23173,0.16471,-0.10421,0.070329,0.073404,0.074155,-0.0652,0.096549,0.077347,0.074883,-0.099507,0.076538,0.073779,0.072465,-0.098345,0.074343,0.072054,0.080423,0.074671,0.15018,0.058815,-0.14184,-0.079495,0.17431,0.23404,-0.12739,-0.14771,-0.13968,-0.096596,0.054624,-0.066678,-0.0548,0.011092,-0.10972,-0.13768,-0.072406,0.011925,-0.091268,-0.14,-0.14658,-0.085528,0.21763,0.23763,-0.043192,-0.073674,0.047981,0.2034,-0.073838,-0.093967,0.084038,0.10577,0.070845,-0.066303,0.094085,0.084178,0.070716,-0.072864,0.088615,0.08385,0.068556,-0.077735,0.087218,0.089648,0.088275,-0.1465,0.073028,0.066467,-0.12282,-0.050246,-0.063744,-0.068521,-0.095035,-0.12292,0.14242,0.095833,0.21161,0.20621,-0.19792,0.043275,-0.14784,0.18232,0.1709,0.2059,0.16281,0.092453,-0.096702,0.20546,0.21161,0.092453,0.20454,0.19671,-0.14729,-0.062606,-0.071092,0.19131,0.20829,0.17377,0.18379,0.033955,-0.071831,0.19877,0.20454,0.033955,-0.056526,-0.060833,0.096538,0.082148
0,-0.2935,-0.12086,-0.25706,-0.12832,-0.26503,-0.25818,-0.24193,-0.23388,-0.068033,-0.20538,0.012199,0.072404,0.23444,-0.081598,-0.25936,0.18955,0.11713,0.0089754,0.039139,0.28418,0.31622,0.12449,-0.31832,-0.11236,-0.33288,-0.31832,-0.25445,-0.36928,0.31832,0.32411,0.1301,-0.23839,-0.35512,-0.39698,-0.38898,-0.36705,-0.33913,-0.32973,0.084822,-0.21327,-0.0025,-0.093784,0.073292,-0.14414,-0.32272,0.21366,0.29189,-0.0016667,-0.037964,0.22944,0.36317,0.31331,-0.34538,-0.42071,-0.44027,-0.34538,-0.45082,-0.46444,0.34538,0.41571,0.31388,-0.17344,-0.26766,-0.30699,-0.30363,-0.28714,-0.25772,-0.24042,-0.1015,-0.2971,-0.3927,-0.33141,-0.32288,-0.31273,-0.26124,-0.08944,-0.29165,-0.37883,-0.32873,-0.31372,-0.31403,-0.27189,-0.18624,-0.15488,-0.1372,-0.18624,-0.16694,-0.16372,0.18624,0.19354,0.24385,0.13742,0.12339,-0.12596,0.28628,-0.082063,0.21637,0.24982,0.24459,0.23052,0.40693,0.31951,0.38844,0.057391,0.056025,0.2471,0.31366,0.35059,0.38221,0.41283,-0.48601,-0.37231,0.10769,-0.21141,-0.16489,0.19108,0.13063,0.10936,-0.44212,-0.33089,0.19376,0.10936,-0.40859,-0.36387,-0.26428,-0.10734,0.27145,0.42981,0.036981,-0.36556,-0.23874,0.35492,0.29403,-0.31686,-0.21784,-0.12063,-0.16072,-0.12328,0.10869,0.12602,0.10567,-0.29575,-0.19522,0.11102,0.10484,-0.27641,-0.18612,-0.12165,-0.098634,-0.17377,0.29816,-0.084809,-0.30992,-0.23654,0.12208,0.2272,-0.14772,-0.18329,-0.1816,-0.12943,0.08668,0.082746,-0.093811,0.0125,-0.13154,-0.16374,-0.11928,0.013333,-0.114,-0.18165,-0.19913,-0.12705,0.20307,0.22973,0.051981,-0.058607,-0.030533,0.2397,0.12417,-0.27339,-0.15,0.097978,0.080478,-0.12773,-0.11518,0.13219,0.10317,-0.24725,-0.14605,0.13633,0.1007,-0.25564,-0.1234,0.10255,0.085779,-0.30794,0.21113,-0.072869,-0.26743,0.074973,-0.16796,-0.18275,-0.20848,-0.21561,0.31049,0.2218,0.095724,0.10116,-0.10253,0.048934,0.034221,0.087363,0.080642,0.095137,0.083839,0.044536,0.055915,0.10197,0.095724,0.044536,0.16419,0.26892,0.12497,-0.030287,-0.21798,0.19884,0.21277,0.2201,0.11791,0.096803,-0.30587,0.22045,0.16419,0.096803,-0.10855,-0.25331,-0.094153,0.29736
0,-0.16667,0.068867,-0.065815,0.19955,-0.044007,-0.079307,-0.052968,-0.054307,0.084672,-0.069195,-0.0038577,-0.043642,0.082491,-0.057968,-0.072481,0.19341,-0.078015,-0.0030243,-0.020534,0.068474,0.13182,0.11131,-0.089878,0.028951,-0.10929,-0.089878,-0.060796,-0.11497,0.089878,0.082706,0.080384,0.075103,-0.073848,-0.038146,-0.030805,-0.045693,-0.078015,-0.088371,0.096536,-0.13773,-0.0025,-0.038895,-0.20082,-0.21101,-0.11936,0.10256,-0.36443,-0.0016667,-0.029054,-0.21897,-0.41187,-0.42528,0.029972,0.10849,0.089813,0.029972,0.089728,0.069906,-0.029972,-0.055019,0.068427,0.12104,0.10616,0.14133,0.13847,0.11923,0.10406,0.08162,0.15293,0.10876,-0.029494,0.083942,0.13447,0.12928,0.091414,0.15886,0.10543,-0.044288,0.084719,0.12353,0.12069,0.10341,-0.048549,0.074878,0.062959,-0.048549,0.069522,-0.055927,0.048549,-0.064551,-0.04676,-0.031788,-0.03074,0.06,0.26404,0.2861,0.25031,-0.25742,-0.28926,-0.2193,-0.090524,-0.093904,-0.066301,-0.095056,-0.095309,-0.14108,-0.16015,-0.16152,-0.15756,-0.058586,0.095328,0.096367,0.056086,0.14333,0.051901,-0.05985,-0.045515,-0.043137,0.067069,0.043923,-0.064682,-0.037566,0.075758,0.058876,0.080169,0.11034,0.18993,-0.085946,0.051582,0.069869,0.041021,0.052547,-0.085674,0.15845,0.097481,-0.057397,0.096414,0.077931,-0.066919,-0.073923,-0.071545,0.13915,0.083474,-0.069316,-0.07514,0.14441,0.077987,-0.062285,0.079101,0.20268,-0.14891,0.065946,0.1483,0.13697,0.10682,0.15551,0.12185,0.096788,0.082491,0.1018,0.067865,0.070112,-0.071227,-0.0023315,0.1138,0.095206,-0.034223,0.0046442,0.10989,0.091667,0.060927,0.089672,0.19243,0.1534,-0.031742,0.087678,0.019185,0.16059,-0.16123,0.1435,0.07765,-0.071639,-0.080281,0.045197,-0.068895,-0.074307,-0.070974,0.11478,-0.072903,-0.086058,-0.076957,0.13158,-0.075234,-0.078062,-0.076423,0.025665,-0.16132,0.050206,0.10767,-0.052509,-0.068343,0.048979,0.040861,-0.028773,-0.051199,-0.025562,0.13533,0.14114,-0.14204,-0.042266,-0.12258,0.13113,0.14698,0.14232,0.14268,0.039963,-0.055524,0.14439,0.13533,0.039963,0.17219,0.15184,-0.14563,0.048118,-0.044953,0.16948,0.16732,0.18458,0.13183,0.072191,0.041648,0.165,0.17219,0.072191,-0.067931,-0.068848,-0.055815,-0.028043
0,-0.24042,-0.083899,-0.21041,0.089637,-0.17203,-0.21716,-0.21052,-0.20497,-0.039835,-0.17122,0.0079071,0.04091,0.14051,0.045331,-0.21955,0.15861,0.051966,0.0027735,0.030782,0.12251,0.20234,0.11149,-0.24008,-0.1221,-0.25093,-0.24008,-0.21053,-0.26195,0.24008,0.24761,0.03535,-0.17199,-0.2944,-0.31819,-0.32013,-0.30333,-0.27293,-0.26959,0.09,-0.15806,-0.0025,-0.063683,0.078938,-0.091514,-0.25095,0.17262,0.288,-0.0016667,-0.036966,0.2168,0.343,0.30441,-0.29365,-0.36817,-0.37955,-0.29365,-0.38459,-0.38955,0.29365,0.34613,0.22911,-0.12705,-0.22532,-0.25562,-0.25573,-0.22627,-0.2055,-0.20065,-0.080967,-0.20036,-0.22481,-0.19627,-0.20277,-0.21617,-0.19842,-0.06362,-0.19172,-0.21885,-0.19723,-0.19247,-0.20948,-0.18758,-0.1706,-0.19118,-0.17104,-0.1706,-0.19575,-0.19739,0.1706,0.21497,0.20519,0.11758,0.10287,-0.095089,0.16183,-0.10938,0.095789,0.20651,0.18384,0.13854,0.25819,0.21031,0.24172,0.072156,0.066603,0.15426,0.22821,0.24446,0.25259,0.36933,-0.38332,-0.26891,0.11142,-0.13843,-0.1713,0.15438,0.13187,0.11015,-0.36692,-0.25319,0.20581,0.11015,-0.34523,-0.27446,-0.17442,0.11474,0.23854,0.37458,-0.0532,-0.33873,-0.20893,0.31609,0.30034,-0.29183,-0.17141,0.10128,-0.12053,-0.096196,0.12539,0.12075,0.12004,-0.26639,-0.13653,0.1123,0.11714,-0.25955,-0.16045,-0.10716,0.099059,-0.1395,0.29857,-0.08736,-0.3034,-0.21137,0.13635,0.17548,-0.12247,-0.15061,-0.16447,-0.10705,0.085223,0.08383,-0.093849,0.0094466,-0.11046,-0.13064,-0.12291,0.01028,-0.094631,-0.14534,-0.15868,-0.10366,0.17261,0.17743,0.031635,-0.071196,0.051959,0.20445,0.14163,-0.25209,0.11365,0.10406,0.10114,-0.10268,0.11756,0.13798,0.1174,-0.221,0.11198,0.14031,0.1145,-0.22602,0.1099,0.10518,0.10658,-0.23015,0.2037,-0.07834,-0.23985,-0.081164,-0.073003,-0.098047,-0.1227,-0.1502,0.29632,0.22567,0.13227,0.13876,-0.13907,0.045305,-0.1192,0.12115,0.12184,0.11165,0.12572,0.056425,-0.070165,0.14029,0.13227,0.056425,0.15276,0.1833,0.050471,0.054122,-0.14094,0.14852,0.14268,0.1614,0.10597,0.093028,-0.16172,0.16154,0.15276,0.093028,0.047837,-0.11328,-0.076406,0.14395
0,0.058884,-0.038299,-0.094846,0.035695,-0.057297,-0.10186,-0.091552,-0.089361,-0.030921,0.043471,0.002181,0.026561,0.17707,0.15675,-0.071121,0.049057,0.14865,0.0024382,0.010792,0.09712,0.2127,0.16022,-0.064766,-0.16195,-0.16869,-0.064766,-0.12988,-0.14065,0.064766,0.088633,-0.12571,0.072702,0.047677,-0.061887,0.027741,0.040795,0.059455,0.069826,0.067304,0.13123,-0.0025,-0.029581,0.18929,0.18064,0.095747,0.049716,0.2514,-0.0016667,-0.029332,0.18386,0.29947,0.29733,0.048613,-0.079069,-0.060765,0.048613,-0.051052,0.045508,-0.048613,-0.032976,-0.053906,-0.031818,-0.056484,-0.06772,-0.063647,-0.056566,-0.053336,-0.048182,0.022878,0.040497,0.050467,0.056755,0.061848,0.058892,0.049608,-0.028564,0.044616,0.039686,0.057774,0.047351,0.070714,0.060699,-0.047616,-0.14445,-0.15039,-0.047616,-0.12215,-0.12804,0.047616,0.1093,0.046448,-0.065887,-0.064521,-0.05842,0.076784,-0.042505,0.069119,-0.084558,-0.10001,-0.062289,0.059632,0.046604,0.049917,0.061678,0.05917,0.045126,0.047297,0.049827,-0.046962,0.041961,-0.042063,0.066321,0.069351,0.059852,-0.033231,0.043317,0.033921,0.033921,-0.030488,0.069778,0.068671,0.037316,-0.034192,0.068606,0.083863,0.079776,-0.034354,-0.043571,-0.038661,-0.055025,-0.052559,0.067534,0.04712,0.0367,0.045592,0.047155,0.043192,0.071044,0.029366,-0.070314,0.018758,0.041927,0.04874,0.02621,0.016967,0.043152,0.051056,0.03141,0.046831,0.051743,0.024226,0.059314,-0.052422,0.044595,0.076393,-0.06419,-0.070712,-0.056235,-0.058862,-0.044046,-0.059106,-0.045358,0.063982,0.0048664,-0.071476,-0.065344,-0.019741,0.0056997,-0.072072,-0.063224,-0.062254,-0.063533,-0.070344,-0.067276,-0.042033,-0.064666,-0.011509,-0.028676,0.069981,0.039387,0.05785,0.065106,0.056464,0.074358,0.035872,-0.083462,0.015466,0.048287,0.052503,0.023709,0.015558,0.044636,0.062963,0.055595,0.072606,0.08545,0.066402,0.048624,0.055723,-0.023831,0.1022,0.040301,-0.01834,-0.037399,0.050241,-0.052469,0.065079,0.080308,-0.055063,0.05163,-0.073199,0.068807,0.061424,0.071377,0.055475,0.057298,-0.066185,0.080103,0.065079,0.057298,-0.054882,0.035914,0.062334,-0.05486,-0.056119,-0.041435,0.040759,-0.033032,-0.038036,-0.031848,-0.075356,-0.037713,-0.054882,-0.031848,0.10583,0.069889,0.052641,0.051716
0,-0.0475,-0.08391,-0.11856,-0.05105,-0.11145,-0.1214,-0.11079,-0.10529,-0.06463,-0.045769,-0.0025,0.051361,0.16016,0.092766,-0.11233,0.041415,0.11656,-0.0034665,-0.0083974,0.1426,0.25257,0.12842,-0.12725,-0.11875,-0.19642,-0.12725,-0.14286,-0.19083,0.12725,0.14189,-0.072086,-0.057806,-0.1408,-0.19376,-0.16148,-0.13771,-0.12306,-0.10485,0.04036,0.10423,-0.0025,-0.023338,0.18655,0.14277,-0.11192,0.067934,0.35372,-0.0016667,-0.042648,0.2712,0.4097,0.38659,-0.12949,-0.22285,-0.2127,-0.12949,-0.22975,-0.22021,0.12949,0.16959,0.06574,-0.06966,-0.090991,-0.11462,-0.11541,-0.10076,-0.11124,-0.11757,-0.063619,-0.050962,-0.078511,-0.05646,-0.049127,-0.067949,-0.1012,-0.050868,-0.046933,-0.09106,-0.061326,-0.047012,-0.064704,-0.062352,-0.08323,-0.1507,-0.1532,-0.08323,-0.14076,-0.16766,0.08323,0.1308,0.10609,-0.045991,-0.042327,-0.063738,0.088033,-0.08215,0.080873,0.048955,0.038891,0.067436,0.12245,0.08966,0.11387,0.048259,0.047924,0.084354,0.10845,0.12237,0.11964,0.21798,-0.23108,-0.14955,0.12713,0.082214,-0.12456,0.0914,0.10354,0.087697,-0.21297,-0.11719,0.17232,0.086514,-0.21488,-0.11802,0.081598,0.081598,0.079689,0.21793,-0.071923,-0.19812,-0.14411,0.17634,0.14673,-0.14013,-0.069507,0.06106,0.06106,-0.041928,0.064788,0.065823,0.071958,-0.12225,0.063343,0.064778,0.064822,-0.1252,-0.068841,0.062244,0.064975,-0.068984,0.12873,-0.057687,-0.14973,-0.10288,0.042091,0.065828,-0.084556,-0.12729,-0.14153,-0.10615,0.05248,0.071188,-0.052051,0.010133,-0.080409,-0.1026,-0.10182,0.010966,-0.066312,-0.1044,-0.11312,-0.096982,0.039004,0.069339,-0.065094,-0.048397,0.023629,0.044132,0.084887,-0.11396,0.076307,0.078373,0.064758,-0.045271,-0.075764,0.064157,0.067791,-0.096174,0.081174,0.064744,0.061711,-0.10546,0.076208,0.074398,0.069773,-0.10342,0.097954,0.028812,-0.14663,-0.045626,-0.034625,-0.061736,-0.08247,-0.098338,0.11177,0.088141,0.033008,0.042806,-0.038314,-0.036109,-0.046657,0.02177,0.041356,0.031464,0.043457,-0.050996,-0.052431,0.043639,0.033008,-0.050996,-0.048831,0.031055,0.085237,-0.068052,-0.053363,-0.038111,0.032125,-0.053323,0.030848,-0.051124,-0.092303,-0.032973,-0.048831,-0.051124,0.090242,0.034324,0.019477,0.068619
0,0.059717,-0.074085,-0.080011,-0.050332,-0.068339,-0.074755,-0.073197,-0.068927,-0.065626,-0.043094,-0.004744,0.02842,0.12942,0.093088,-0.079651,-0.033273,0.11791,-0.004744,0.01177,0.10035,0.19129,0.11218,-0.10025,-0.097228,-0.12943,-0.10025,-0.10627,-0.12181,0.10025,0.098214,-0.058622,-0.052211,-0.047745,-0.084466,-0.068214,-0.051089,0.043181,0.045686,-0.044243,0.060643,-0.0016667,-0.034793,0.13244,0.11763,0.07409,0.033382,0.24855,-0.00083333,-0.025016,0.1996,0.30394,0.29442,-0.067244,-0.10271,-0.095479,-0.067244,-0.093856,-0.10148,0.067244,0.077919,0.052021,-0.060692,-0.050038,-0.061797,-0.056656,-0.051068,-0.071285,-0.078148,-0.06378,-0.048693,-0.06872,-0.043932,-0.044777,-0.05427,-0.073878,-0.069711,-0.051296,-0.080714,-0.043088,-0.039962,-0.06463,-0.060528,-0.036503,-0.064662,-0.069167,-0.036503,-0.058622,-0.065675,0.036503,0.045147,0.030185,-0.056155,-0.049357,-0.052102,0.044831,-0.087554,0.048192,0.052086,-0.049063,0.066258,0.1181,0.090931,0.10025,0.030768,0.031471,0.063824,0.08183,0.10586,0.092249,0.085087,-0.098361,-0.063758,0.041531,-0.04768,-0.043344,0.045615,0.035414,0.035414,-0.10108,-0.057375,0.051563,0.037402,-0.094592,-0.064237,0.042865,0.046068,-0.039815,0.076645,-0.039406,-0.084009,-0.05756,0.05848,0.032184,-0.058382,-0.058039,-0.061329,-0.053115,0.067707,0.028257,-0.078992,0.023764,-0.044559,-0.050839,-0.06561,0.019847,-0.041302,-0.0478,-0.071138,-0.048126,-0.063829,0.054041,-0.051868,-0.055615,-0.054597,-0.028099,-0.028671,-0.050817,-0.061324,-0.056574,-0.067113,-0.03726,0.038557,0.032375,0.0083987,-0.044014,-0.049858,-0.046084,0.0078867,-0.033813,-0.043802,-0.05268,-0.077538,-0.041176,-0.027516,-0.025588,0.04561,0.014139,-0.033709,0.046737,-0.046748,-0.04116,-0.022571,-0.034003,0.059499,-0.035675,-0.061895,0.02152,-0.045599,-0.042277,-0.040419,0.017603,-0.031868,-0.035659,-0.04024,0.022391,-0.049777,0.059455,-0.023491,-0.050234,-0.017516,0.070147,-0.047767,-0.064107,-0.064771,0.045185,-0.023666,-0.039096,-0.045664,0.036525,-0.038007,0.041852,-0.035458,-0.023219,-0.038491,-0.034031,-0.042222,0.03244,-0.042587,-0.039096,-0.042222,-0.061988,-0.045773,0.098508,-0.026536,-0.060452,-0.050408,-0.05524,-0.054118,-0.065011,0.026155,-0.062342,-0.050142,-0.061988,0.026155,0.051525,-0.028687,-0.038322,0.063834
0,0.033567,-0.055637,-0.08221,0.047443,-0.061823,-0.086123,-0.073333,-0.072355,-0.046965,0.047972,-0.003558,-0.034861,0.16152,0.13709,-0.071317,0.043581,0.15203,-0.0038623,0.0082167,0.10687,0.22833,0.17202,-0.078026,-0.10627,-0.16001,-0.078026,-0.13156,-0.13394,0.078026,0.093274,-0.070486,-0.053501,-0.086709,-0.090173,-0.096311,-0.084124,-0.080267,-0.080267,-0.071396,-0.074724,-0.0025,-0.039226,-0.085811,-0.072651,-0.063131,-0.092201,-0.1504,-0.0016667,-0.026015,-0.13522,-0.15954,-0.15977,0.041911,-0.070748,-0.053456,0.041911,-0.065631,-0.054133,-0.041911,0.027281,-0.036425,-0.032096,-0.05556,0.079508,0.070441,0.061837,-0.072372,-0.073171,-0.031797,0.0463,-0.086123,0.045788,0.075444,0.085475,-0.068148,-0.04,0.055557,-0.086667,0.042665,0.080822,0.084232,0.057221,0.025899,-0.079087,-0.084721,0.025899,-0.081985,-0.08194,-0.025899,0.054568,-0.025444,0.02973,0.031382,0.080427,0.28369,0.27204,0.23941,-0.10956,-0.13773,-0.08461,0.085151,0.0543,0.069792,-0.044053,-0.044101,-0.062528,-0.092668,-0.074679,-0.10642,0.039198,-0.035247,0.032036,0.029809,-0.037119,-0.032096,0.046621,-0.030276,0.011618,-0.033032,0.027116,0.033663,0.012611,-0.020131,0.038385,0.031021,0.057253,-0.042105,0.030435,0.043322,-0.033035,-0.015381,0.036257,0.043171,-0.040478,-0.042324,-0.028717,-0.03754,0.05054,-0.029721,-0.061695,-0.0072639,-0.029556,-0.034437,-0.040236,-0.013402,0.032221,-0.027932,-0.034155,0.017307,-0.032935,0.036817,-0.030546,-0.035933,-0.020833,0.026453,-0.050119,-0.043183,-0.049312,-0.049573,-0.042463,-0.067699,-0.039551,0.054724,0.0033987,-0.043581,-0.043274,-0.040714,0.0030944,-0.040762,-0.045711,-0.049357,-0.062827,-0.057517,-0.048837,0.034042,-0.063618,0.023083,-0.026098,0.047887,-0.049696,-0.030387,0.025407,0.035572,0.04787,-0.048803,-0.047784,-0.0083732,0.02213,-0.019838,-0.036971,-0.016351,0.022867,-0.026203,0.029519,0.039949,0.047255,0.041064,-0.042531,-0.022563,-0.020196,0.058217,0.025939,-0.026667,-0.028291,0.038239,0.018848,-0.027031,0.033063,0.028313,0.035373,-0.057062,-0.025438,0.02969,0.02273,-0.029261,0.043641,-0.052056,0.030338,-0.027031,0.043641,-0.049906,-0.039417,0.083208,-0.029326,-0.045811,-0.039568,-0.019144,-0.04448,-0.04461,0.031479,-0.04975,-0.039881,-0.049906,0.031479,0.077472,0.057093,0.02227,0.043294
0,0.039756,-0.054889,-0.0657,-0.05429,-0.052223,-0.05999,-0.065752,-0.064945,-0.045775,-0.060154,-0.0047135,-0.083666,0.08603,0.078773,-0.0639,0.045113,0.067805,-0.005,-0.020155,0.047896,0.12587,0.088253,-0.083582,-0.060643,-0.094839,-0.083582,-0.08127,-0.091947,0.083582,0.08468,-0.05926,0.028213,0.041351,-0.096865,-0.050458,-0.034704,0.042523,0.046638,0.074025,0.07838,-0.0025,-0.046638,0.12887,0.12952,0.086141,0.07595,0.25811,-0.0016667,-0.029999,0.18317,0.29819,0.29035,-0.048867,-0.071186,-0.072565,-0.048867,-0.073296,-0.073975,0.048867,0.05611,-0.032007,-0.046533,-0.059985,-0.071993,-0.071471,-0.070818,-0.071767,-0.080985,-0.049879,-0.054044,-0.045006,-0.044029,-0.069421,-0.06379,-0.08583,-0.051571,-0.06217,-0.041283,-0.040656,-0.065946,-0.071838,-0.076091,-0.029623,-0.043058,-0.043526,-0.029623,-0.041728,-0.04126,0.029623,0.038612,0.051188,-0.03533,-0.037413,-0.064751,0.059242,-0.099596,-0.06408,0.051961,0.040295,0.077637,0.094185,0.084833,0.066733,0.044462,0.036387,0.085903,0.11882,0.10799,0.10392,0.078195,-0.094134,-0.055516,0.047616,-0.040773,-0.047646,-0.067832,0.036526,0.025727,-0.084731,-0.046085,0.08064,0.028774,-0.090592,-0.047625,0.045368,0.041124,0.028264,0.082961,-0.036784,-0.081685,-0.060511,0.059809,0.051632,-0.054988,0.045854,0.046088,0.046062,0.039732,0.037966,-0.03869,0.032185,-0.050796,0.045048,-0.03299,0.03281,-0.042463,0.037158,0.041947,0.046064,-0.040195,0.054574,0.045981,-0.064656,-0.049524,0.053294,0.058168,-0.056479,-0.086164,-0.084392,-0.077389,0.03201,0.028098,-0.032141,0.0060937,-0.06201,-0.084004,-0.046421,0.0052604,-0.045147,-0.078482,-0.093119,-0.078769,0.035219,0.063715,-0.044031,-0.036933,-0.016796,0.042593,-0.02497,-0.038428,0.055696,0.076007,0.065687,0.028606,0.034632,0.033383,0.031664,0.028743,0.056348,0.038066,0.03143,-0.024552,0.051501,0.066944,0.055849,-0.040954,0.035646,0.045119,-0.046376,0.027574,0.067095,-0.041454,-0.048063,-0.068398,0.043587,-0.039518,-0.026501,-0.019001,0.028431,-0.019965,-0.074518,-0.017698,0.024159,0.027779,-0.036605,0.037506,-0.028652,-0.021006,-0.026501,0.037506,-0.026811,0.039889,0.047455,-0.061739,-0.049747,0.036085,0.040456,0.047311,-0.028644,0.044108,-0.064105,0.03752,-0.026811,0.044108,0.033982,-0.033146,0.039808,0.052884
