"Please Note That This Is A Working Document And Subject To Change. Approved courses may not guarantee eligibility for enrollment- this ultimately will be determined by schools/ sites.
",,,,,,,,,
This sheet is a list of all courses that have been approved as counting towards particular degree requirements. It will continue to expand as more courses are evaluated and approved.,,,,,,,,,
"If you would like to check on a course that is not yet on the sheet, please email your advisor with the course number, name, and what degree requirement(s) you wish to count it for.",,,,,,,,,
Cannot find a course? Submit the form below for a course evaluation. https://shanghai.nyu.edu/advising/academic-procedures/course-evaluation,,,,,,,,,
,,,,,,,,,
Course Number,Course Title,Credit,Major/Minor,Core,(GN) Minor,Note,Date Added,Reg Office,
"	
CSCI-UA 60,Database Design and Web Implementation,4,Computer Science Elective,,,Please note that NYU Shanghai Computer Science majors can only take up to one soft "interdiciplinary" CS elective towards their major. This class is considered the soft "interdisciplinary CS Major Elective class. ,5/24/2017,4/18/2017,
CSCI-UA 60 ,Database Design and Web Implementation,4,"IMA Old: Design 
IMA New: Art & Design",,,,5/3/2016,5/3/2016,
CSCI-UA 60 ,Database Design and Implementation,4,DS:  Data Management Course,,,,,11/18/2021,
CSCI-UA 61,Web Development and Programming  ,4,Computer Science Elective,,,Please note that NYU Shanghai Computer Science majors can only take up to one soft "interdiciplinary" CS elective towards their major. This web development class is considered the soft "interdisciplinary CS Major Elective class. ,5/24/2017,3/1/2017,
CSCI-UA 61,Web Development and Programming,4,"IMA Elective, IMB: IM Elective",,,Christian and Eric have approved it. 10/17/2019,,10/25/2019,
CSCI-UA 61 ,Web Development and Programming,4,Computer Science Elective,,,Please note that NYU Shanghai Computer Science majors can only take up to one soft "interdiciplinary" CS elective towards their major. This web development class is considered the soft "interdisciplinary CS Major Elective class. ,4/18/2017,4/18/2017,
CUSP-GX 5003,Machine Learning for Cities,3,Computer Science minor elective,,,This class is approved to fulfill only the CS Minor not CS Major elective requirement. ,4/7/2022,no need to add,
DANC-UT 701,The Ethics of Big Tech & Social Media: Technoethics,2,"IMA: Elective; 
IMB: IM Elective",,,,,10/11/2021,
DM 1113-UY,Audio Foundation Studio ,3,"IMA New: New Media & Entertainment
IMA Old: Skill Building ",,,,10/30/2015,11/12/2015,
DM 1123-UY ,Visual Foundation Studio,3,"IMA New: Art & Design
IMA Old: Design & Skill Building",,,,10/30/2015,11/12/2015,
DM 1143-UY,Ideation & Prototyping,3,"IMA New: Art & Design
IMA Old: Design & Skill Building",,,,10/30/2015,11/12/2015,
DM 2113-UY,Sound Design for Media,3,"IMA New: New Media & Entertainment
IMA Old: Skill Building",,,,10/30/2015,11/12/2015,
DM 2123-UY,Narrative Cinema,3,IMA: Seminar,,,,10/30/2015,11/12/2015,
DM 2133-UY,3D Modeling,3,"IMA New: New Media & Entertainment
IMA Old: Interactive Art & Entertainment",,,,10/30/2015,11/12/2015,
DM 2143-UY,Interaction Design Studio,3,"IMA New: Art & Design
IMA Old: Interactive Art & Entertainment",,,,10/30/2015,11/12/2015,
DM 2153-UY,Intro to Game Development,3,"IMA New: New Media & Entertainment
IMA Old: Interactive Art & Entertainment",,,,10/30/2015,11/12/2015,
DM 2173-UY,Motion Graphics Studio,3,"IMA New: Art & Design
IMA Old: Interactive Art & Entertainment",,,,10/30/2015,11/12/2015,
DM 2193-UY,Intro to Web Development,3,"IMA New: Computation & Data
IMA Old: Skill Building",,,,10/30/2015,11/12/2015,
DM 3113-UY,Contemporary Techniques in Sound Art,3,"IMA New: New Media & Entertainment
IMA Old: Interactive Art & Entertainment",,,,10/30/2015,11/12/2015,
DM 3123-UY,Documentary Cinema,3,"IMA New: New Media & Entertainment
IMA Old: Interactive Art & Entertainment",,,,10/30/2015,11/12/2015,
DM 3133-UY,3D Animation,3,"IMA New: New Media & Entertainment
IMA Old: Interactive Art & Entertainment",,,,10/30/2015,11/12/2015,
DM 3153-UY,Media in Game Design and Development,3,"IMA New: New Media & Entertainment
IMA Old: Interactive Art & Entertainment",,,,10/30/2015,11/12/2015,
DM 3183-UY,Photography and Words,3,"IMA New: Art & Design
IMA Old: Interactive Art & Entertainment",,,,10/30/2015,11/12/2015,
DM 3193-UY,Dynamic Web Applications,3,"IMA New: Computation & Data
IMA Old: Skill Building",,,,10/30/2015,11/12/2015,
DM 4123-UY,Experimental Cinema,3,"IMA New: New Media & Entertainment
IMA Old: Interactive Art & Entertainment",,,,10/30/2015,11/12/2015,
DM 4133-UY,3D for Interactive Applications,3,"IMA New: New Media & Entertainment
IMA Old: Interactive Art & Entertainment",,,,10/30/2015,11/12/2015,
DM 4153-UY,Experimental Game Narratives,3,"IMA New: New Media & Entertainment
IMA Old: Interactive Art & Entertainment",,,,10/30/2015,11/12/2015,
DM 4173-UY,Professional Practices,3,"IMA New: TBD
IMA Old: Skill Building",,,,10/30/2015,11/12/2015,
DM 4193-UY,Mobile Application Development,3,"IMA New: Computation & Data
IMA Old: Skill Building",,,,10/30/2015,11/12/2015,
DM-GY 6053,Ideation & Prototyping,4,IMA Elective; IMB: IM Elective,,,,5/18/2021,5/18/2021,
DM-GY 6133 ,Mobile Augmented Reality Studio ,3,IMA: New Media and Entertainment,,,,10/20/2016,11/3/2016,
DM-GY 9103,Special Topics in Digital Media: User Experience Design,3,IMA Elective: Art & Design,,,,5/24/2017,6/23/2017,
DM-GY 9103,SPECIAL TOPICS IN DIGITAL MEDIA: ADVANCE CREATIVE CODING,3,Computer Science Elective,,,,1/24/2018,1/31/2018,
DM-GY 9103,SPECIAL TOPICS IN DIGITAL MEDIA: ADVANCE CREATIVE CODING,3,IMA Elective,,,,3/27/2019,3/29/2019,
DM-GY 9103 ,Special Topic in Digital Media: Interactive Installation,3,IMA: Experimental Interfaces & Physical Computing,,,,8/16/2017,8/18/2017,
DM-GY 9103 ,"Special Topics in Digital Media: Future Mobility and Infrastructure
(Formerly Future of Transportation)",3,IMA Elective: New Media & Entertainment,,,,11/27/2017,11/28/2017,
DM-GY 9103 ,SPECIAL TOPICS IN DIGITAL MEDIA DATA VISUALIZATION FOR THE COMMUNITY INTERNSHIP MOTION CAPTURE USER EXPERIENCE DESIGN WEARABLES,3,IMA Elective: Experimental Interfaces & Physical Computing,,,,4/17/2018,4/19/2018,
DM-GY 9103 ,Special Topics in Digital Media: Section C -NARRATIVE VR,3,IMA: New media and Entertainment,,,,11/13/2018,11/20/2018,
DM-GY 9103 ,Physical Product Design & Development: Bringing Products to Life,3,"IMA Elective, IMB: IM Elective",,,Christian and Eric have approved it. 02/03/2020,2/3/2020,2/10/2020,
DM-UY  2263,Still and Moving Images,3,"IMA New: Art & Design
IMA Old: Interactive Art & Entertainment",,,,9/5/2017,9/5/2017,
DM-UY 1133,Creative Coding,3,IMA/IMB foundation course,,,,10/25/2021,11/17/2021,
DM-UY 2153 ,Intro to Game Development ,3,Computer Science Elective,,,,4/23/2022,5/9/2022,
DM-UY 2193 ,Intro to Web Development,3,Computer Science Elective,,,Please note that NYU Shanghai Computer Science majors can only take up to one soft "interdiciplinary" CS elective towards their major. This web development class is considered the soft "interdisciplinary" CS Major Elective class. ,4/24/2017,4/25/2017,
DM-UY 2213 ,User Experience Design (UX),3,IMA elective: Art & Design ,,,,10/25/2016,11/3/2016,
DM-UY 4114 (MCC-UE 1171),Special Topics in Digital Media History of Computing: How the Comp Became Personal (= MCC-UE 1171 History of Computing: How the Computer Became Personal) ,4,IMA Elective,,,,12/12/2018,12/19/2018,
DM-UY 4913,Special Topics in Digital Media: Interactive Installation,3,IMA: Experimental Interface and Physical Computing,,,,11/1/2017,11/3/2017,
DRLIT-UA 110,History of Drama & Theatre I,4,Humanities (topic),,,,2/3/2016,2/4/2016,
DRLIT-UA 294/THEA-UT 744,Topic: Modern Asian Drama ,4,Humanities Topic,,,,12/6/2017,12/7/2017,
DRLIT-UA 295/RUSSN-UA 841,"Theory of Avant-Garde East & West, 1890-1930 ",4,Humanities Topic,,,,5/22/2017,6/22/2017,
DRLIT-UA 300,Drama in Performance,4,Humanities Topics,,,Approved by Duane 2/6,2/6/2020,2/10/2020,
DS-GA 1001 ,Introduction to Data Science,4,Data Science: Intro to Computer Science requirement,,,,11/6/2016,11/9/2016,
DS-GA 1002,Probability and Statistic for Data Science,3,Honors Math Elective,,,,1/23/2019,1/25/2019,
DS-GA 1002,Probability and Statistics for Data Science,3,Data Science Major Statistics Requirement,,,,9/11/2018,6/17/2019,
DS-GA 1003 ,Machine Learning,3,Computer Science elective ,,,,10/25/2016,11/3/2016,
DS-GA 1003 ,Machine Learning,3,Data Science major: Machine Learning requirement,,,,10/25/2016,11/3/2016,
DS-GA 1004,Big Data,3,Data Science: Data Management requirement,,,,11/15/2016,11/21/2016,
DS-GA 1004,Big Data,3,Computer Science Elective,,,,11/15/2016,11/21/2016,
DS-GA 1005,Inference and Representation,3,Data Science: "Advanced Topics in Machine Learning" course for concentration in Artificial Intelligence,,,,11/2/2017,11/3/2017,
DS-GA 1005,Inference and Representation,3,Data Science Domain-Area Courses for Concentration in Artificial Intelligence,,,,5/27/2021,already there,
DS-GA 1007 ,Programming for Data Science,3,Computer Science Elective,,,,4/3/2018,4/4/2018,
DS-GA 1012,Natural Language Understanding and Computational Semantics,3,Data Science: Natural Language Processing requirement for Artificial Intelligence concentration,,,,10/18/2017,10/24/2017,
DS-GA 1013,Optimization-Based Data Analysis,3,Data Science concentration in AI course,,,,11/13/2017,11/14/2017,
DS-GA 1013/MATH-GA 2840,Mathematical Tools for Data Science,3,Honors Math Elective/Additional Math Elective,,,,1/22/2019,1/22/2019,
DS-GA 1014 ,Optimization and Computational Linear Algebra,3,,,NYUSH Math Minor,The course has a large overlap with Linear Algebra.,,no need to add,
DS-GA 1018,Probabilistic Time Series Analysis,3,Data Science Domain-Area Courses for Concentration in Artificial Intelligence,,,,5/27/2021,6/7/2021,
DS-GA 3001,CDS DS-GA 3001 Natural Language Understanding with Deep Learning,3,Computer Science elective,,,,2/27/2017,3/1/2017,
DS-GA 3001,Special Topics in Data Science: Data Visualization,3,Data Science Major: Information Visualization requirement,,,,1/9/2018,1/9/2018,
DS-GA 3001,Special Topics in Data Science: Data Visualization,3,Computer Science Elective,,,,1/9/2018,1/9/2018,
DS-GA 3001,Special Topics in Data Science: Mathematical Statistics,3,Data Science Major: Data Analysis Requirement "The Mathematics of Statistics and Data Science",,,,8/20/2021,8/23/2021,
DS-GA 3001,Intro to Computer Vision ,3,DS: AI concentration,,,,11/23/2021,11/23/2021,
DS-GA 3001 ,Special Topics in Data Science Introduction to Machine Learning:,3,Data Science major Machine Learning requirement; Computer Science Major Machine Learning requirement,,,,8/29/2019,8/29/2019,
DS-UA 203 / LING-UA 52,Machine Learning for Language Understanding,4,"Computer Science Elective
Data Science Concentration in Artificial Intelligence (can replace Natural Language Processing)",,,,1/29/2021,4/21/2021,
DS-UA-201 ,Causal Inference ,4,Data Science ,,,equivalent to DATS-SHU235 Information Visualization OR CSCI-SHU 220 Algorithms.,4月20日,5/9/2022,
DSEM-UG 1846,Anthropocene Narratives,4,Social Science (300-level Environmental Studies focus),,,,2/10/2020,2/11/2020,
DWPG-UT 35 ,Screenwriting I,3月4日,Creative Writing Minor Intermediate Craft course,,,,1/23/2018,1/31/2018,
EAGC-UF - 101 ,east asian ,4,,SSPC,,,,already there,
EAGC-UF 101,East Asian Cultures,4,,SSPC,,,1/5/2021,1/13/2021,
EAGC-UF 101,East Asian Cultures,4,Global China Studies Elective,,,,2/8/2016,2/15/2016,
EAGC-UF 101,East Asian Cultures,4,"Global China Studies Elective: Chinese History, Society, and Culture",,,Liberal Studies course. Approved by Exception: Can only be approved by the GCS Area Head if the in-class paper focuses on China. 2/9/2020,2/9/2020,2/10/2020,
EAST-UA  732,Modern Chinese Fiction,4,,Inter-disciplinary Perspectives on China (IPC),,,,11/22/2021,
EAST-UA  732 ,Modern Chinese Fiction ,4,,Humanistic Perspectives on China / Chinese Arts,,,,already there,
EAST-UA 201 ,Elementary Chinese I,4,,Chinese Language Requirement,,Equivalent to CHIN-SHU 101 Elementary Chinese I,8/30/2022,already there,
EAST-UA 202 ,Elementary Chinese II,4,,Chinese Language Requirement,,Equivalent to CHIN-SHU 102 Elementary Chinese II,8/30/2022,already there,
EAST-UA 203 ,Intermediate Chinese I,4,,Chinese Language Requirement,,Equivalent to CHIN-SHU 201 Intermediate Chinese I,8/30/2022,already there,
EAST-UA 204 ,Intermediate Chinese II,4,,Chinese Language Requirement,,Equivalent to CHIN-SHU 202 Intermediate Chinese II,8/30/2022,already there,
EAST-UA 205,Advanced Chinese I,4,GCS electives,Chinese Language Requirement,,Equivalent to CHIN-SHU 301 Advanced Chinese I,9/8/2020,9/15/2020,
EAST-UA 206,Advanced Chinese II,4,Shanghai Minor Requirement Chinese Language; GCS electives,Chinese Language Requirement,,Equivalent to CHIN-SHU 302 Advanced Chinese II,,,
EAST-UA 231 ,Elementary Chinese I for Adv,4,,Chinese Language Requirement,,Equivalent to CHIN-SHU 111 Elementary Chinese I for Adv,8/30/2022,,
EAST-UA 232 ,Intermediate Chinese I for Adv,4,,Chinese Language Requirement,,Equivalent to CHIN-SHU 211 Intermediate Chinese I for Adv,8/30/2022,already there,
EAST-UA 211,Learning Chinese through Media,4,Shanghai Minor Requirement Chinese Language,,Shanghai Minor Requirement Chinese Language,,2/23/2021,no need to add,
EAST-UA 213,Readings in Chinese Poetry I,2,,,Creative Writing Minor,Counts towards 2 credits of the 4-credit "additional Creative Writing craft course & designated course" for the CW minor. ,8/15/2022,no need to add,
EAST-UA 213 ,Readings in Chinese Poetry,2,,2-credit Chinese Arts (spring 2019 and before ONLY),,,,5/31/2019,
EAST-UA 213 ,Readings in Chinese Poetry,2,Global China Studies: Chinese language requirement ,,,,10/18/2016,7,
EAST-UA 223,Politico-Philosophical Texts in Classical Chinese,4,,Humanistic Perspectives on China / Chinese Arts,,,,3/1/2022,
EAST-UA 223,Politico-Philosophical Texts in Classical Chinese,4,,SSPC,,,2/8/2022,2/14/2022,
EAST-UA 224,Narrative Texts in Classical Chinese,4,,Chinese Arts,,,10/16/2018,10/17/2018,
EAST-UA 224,Narrative Texts in Classical Chinese,4,,Inter-disciplinary Perspectives on China (IPC),,,,11/22/2021,
EAST-UA 224,Narrative Texts in Classical Chinese,4,Creative Writing Minor Designated Elective,,,,5/6/2022,no need to add,
EAST-UA 226,Introduction to Classical Chinese,4,Global China Studies: Chinese for Advanced Undergraduate Research,,,Equivalent to GCHN-SHU 200 Introduction to Classical Chinese,12/7/2020,12/8/2020,
EAST-UA 227 ,Country & City: Readings in Mod Chinese Lit & Film,4,,Chinese Arts,,,11/15/2016,11/21/2016,
EAST-UA 228,Reading The Dream of The Red Chamber,4,,China Arts,,,10/30/2015,11/12/2015,
EAST-UA 228,Reading The Dream of The Red Chamber,4,,,Chinese Minor,,2/15/2016,no need to add,
EAST-UA 228,Reading The Dream of The Red Chamber,4,Humanities (literature-topic),,,,11/22/2015,11/23/2015,
EAST-UA 233,Politico-Philosophical Texts in Classical Chinese,4,Global China Studies: advanced track language requirement for native Chinese speakers,,,,11/19/2021,11/22/2021,
EAST-UA 254 ,Elementary Korean I ,4,,,,,5/10/2022,no need to add,
EAST-UA 283,Traditional Drama China & Japan,4,Global China Studies Elective,,,,10/30/2015,11/12/2015,
EAST-UA 300,Topic: Underground Warriors and Empress Wu's Fashion: Mat,4,Global China Studies minor,,,,12/15/2021,no need to add,
EAST-UA 300/COLIT-UA 300, Human and Animal in Chinese Literature and Film,4,,HPC/CA,,,2/16/2022,2/17/2022,
EAST-UA 312 ,Ecology and Economy of Modern China,4,,"Science, Technology, and Society",,,11/4/2016,11/9/2016,
EAST-UA 351,Belief and Social Life in China,4,,SSPC,,,11/16/2017,11/20/2017,
EAST-UA 506,Topics in Chinese Studies: Modern Chinese Drama,4,Global China Studies Elective,,,,10/30/2015,11/12/2015,
EAST-UA 517,Problems in Contemporary China,4,Global China Studies Elective,,,,10/30/2015,11/12/2015,
EAST-UA 526,The Chinese Cultural Revolution in Global Context,4,"Global China Studies Elective: Chinese History, Society, and Culture",,,,8/19/2021,8/23/2021,
EAST-UA 531,"Asia's Revolutns:China/India/Vietnam, 1885-1962",4,Global China Studies Elective,Social Science Perspective on China,,,3/30/2016,11/12/2015,
EAST-UA 536,Gender & Radicalism in Modern China,4,,Inter-disciplinary Perspectives on China (IPC),,,,11/22/2021,
EAST-UA 540,Chinese Film and Society,4,,Inter-disciplinary Perspectives on China (IPC),,,,11/22/2021,
EAST-UA 540 ,Chinese Film and Society,4,,China Arts,,,5/24/2017,6/23/2017,
EAST-UA 540 ,Chinese Film and Society,4,Global China Studies Elective,,,,5/24/2017,6/23/2017,
EAST-UA 540 ,Chinese Film and Society,4,Humanities Topic,,,,12/6/2017,12/7/2017,
EAST-UA 540 ,Chinese Film and Society,4,"Global China Studies Elective: Chinese History, Society, and Culture",,,,2/1/2021,already there,
EAST-UA 540 ,Chinese Film and Society,4,"Global China Studies Elective: Chinese Media, Arts and Literature",,,,8/30/2021,10/11/2021,
EAST-UA 543 ,Mass Culture: China,4,,IPC,,John approves it. 9/15/2021,,10/11/2021,
EAST-UA 551,Topics in Chinese History,4,Global China Studies Elective,,,,10/30/2015,11/12/2015,
EAST-UA 552,The Cold War in Asia: 1945-2001,4,Social Science (300-level Political Science/International Relations focus course),,,,4/21/2020,5/21/2020,
EAST-UA 569,Topics: Translation through Chinese Literature,4,"Global China Studies: Chinese Media, Arts, and Literature",,,,4/1/2022,4/19/2022,
EAST-UA 611,20th Century Korean Lit in Translation,4,Humanities (topic),,,,11/6/2015,11/12/2015,
EAST-UA 618 ,Approaches to Chinese Cinema,4,,Chinese Arts,,,4/3/2018,4/4/2018,
EAST-UA 718,"Epic Romances of Asia: China, Japan, and Vietnam",4,,Chinese Arts,,,11/15/2015,11/17/2015,
EAST-UA 718,"China, Japan and Vietnam",4,Humanities (literature-topic),,,,11/22/2015,11/23/2015,
EAST-UA 722,Readings in Chinese Philosophy & Culture,4,,SSPC,,,11/6/2015,11/12/2015,
EAST-UA 722,Readings in Chinese Philosophy & Culture,4,Global China Studies Elective,,,,11/6/2015,11/12/2015,
EAST-UA 722,Readings in Chinese Philosophy & Culture,4,Humanities (philosophy-topic),,,,11/22/2015,11/17/2015,
EAST-UA 722,Readings in Chinese Philosophy and Culture,4,,Inter-disciplinary Perspectives on China (IPC),,,,11/22/2021,
EAST-UA 722 ,Readings in Chinese Philosophy and Culture,4,,Chinese Arts,,,12/13/2016,12/16/2016,
EAST-UA 726,Historical Epics of China and Japan,4,,Chinese Arts ,,,4/11/2019,4/15/2019,
EAST-UA 726 ,Historical Epics of China and Japan,4,Humanities Topic,,,,12/6/2017,12/7/2017,
EAST-UA 729,Traditional Drama China & Japan,4,Global China Studies Elective,,,,10/30/2015,11/12/2015,
EAST-UA 729 ,Traditional Drama of China & Japan,4,,Chinese Arts ,,,4/10/2018,4/16/2018,
EAST-UA 731,20th Century Chinese Literature in Translation,4,,SSPC,,,11/6/2015,11/12/2015,
EAST-UA 731,20th Century Chinese Literature in Translation,4,,Inter-disciplinary Perspectives on China (IPC),,,,11/22/2021,
EAST-UA 731,20th Century Chinese Literature in Translation,4,,HPC/CA,,Approved by John 3/7/2022,,4/19/2022,
EAST-UA 732 ,East Asian Studies,4,,Humanistic Perspectives on China / Chinese Arts,,,,12/9/2020,
EAST-UA 733,Modern Japanese Literature and its Filmic Expression,4,Humanities Topics,,,,2/1/2018,2/5/2018,
EAST-UA 736,Issues and Debates on Contemporary Korea,4,Social Science Focus,,,,10/18/2016,10/28/2016,
EAST-UA 770,International Relations of Asia,4,,SSPC,,,1/7/2016,1/27/2016,
EAST-UA 770,International Relations of Asia,4,Global China Studies Elective,,,,1/7/2016,1/11/2016,
EAST-UA 832,Intro to Buddhism,4,,SSPC,,,10/30/2015,11/12/2015,
EAST-UA 833,Tibetan Buddhism,4,,SSPC,,,1/26/2016,1/26/2016,
EAST-UA 9053,History of Modern China Since 1840,4,Global China Studies Elective,SSPC,,Equivalent to HIST-SHU 153 History of Modern China,8/12/2016,8/16/2016,
EAST-UA 9053,History of Modern China,4,Humanities (survey),,,Equivalent to HIST-SHU 153 History of Modern China,10/30/2015,11/12/2015,
EAST-UA 92,"East Asian Art II: China, Korea, Japan to 1000 Ce",4,,Chinese Arts ,,,1/4/2016,1/4/2016,
EAST-UA 92,"East Asian Art II: China,Korea",4,Humanities (survey),,,,11/6/2015,11/12/2015,
EAST-UA 9201 ,Elementary Chinese I,4,,Chinese Language Requirement,,Equivalent to CHIN-SHU 101 Elementary Chinese I,10/30/2015,no need to add,
EAST-UA 9202 ,Elementary Chinese II,4,,Chinese Language Requirement,,Equivalent to CHIN-SHU 102 Elementary Chinese II,10/30/2015,no need to add,
EAST-UA 9203 ,Intermediate Chinese I,4,,Chinese Language Requirement,,Equivalent to CHIN-SHU 201 Intermediate Chinese I,10/30/2015,no need to add,
EAST-UA 9204 ,Intermediate Chinese II,4,,Chinese Language Requirement,,Equivalent to CHIN-SHU 202 Intermediate Chinese II,10/30/2015,11/12/2015,
EAST-UA 9205 ,Advanced Chinese I,4,,Chinese Language Requirement (GCS only),,Equivalent to CHIN-SHU 301 Advanced Chinese I,10/30/2015,11/12/2015,
EAST-UA 9206 ,Advanced Chinese II,4,,Chinese Language Requirement (GCS only),,Equivalent to CHIN-SHU 302 Advanced Chinese II,10/30/2015,11/12/2015,
EAST-UA 9221 ,Readings in Chinese Culture I,4,,Chinese Language Requirement (GCS only),,Equivalent to CHIN-SHU 403 Readings in Chinese Culture I,10/30/2015,11/12/2015,
EAST-UA 9222 ,Readings in Chinese Culture II,4,,Chinese Language Requirement (GCS only),,Equivalent to CHIN-SHU 404 Readings in Chinese Culture II,10/30/2015,11/12/2015,
EAST-UA 9231 ,Elementary Chinese I for Adv,4,,Chinese Language Requirement,,Equivalent to CHIN-SHU 111 Elementary Chinese I for Adv,10/30/2015,no need to add,
EAST-UA 9232 ,Intermediate Chinese I for Adv,4,,Chinese Language Requirement,,Equivalent to CHIN-SHU 211 Intermediate Chinese I for Adv,10/30/2015,no need to add,
EAST-UA 95 ,Topics in Asian History China in the Republican Period 1911-1949,4,Humanities Topics,,,,2/1/2018,2/5/2018,
EAST-UA 95/HIST-UA 551,Topics in Asian History: China in the Republican Period 1911-1949,4,,Social Sciences Perspectives on China,,,12/13/2016,12/16/2016,
EAST-UA 950,Topic: Popular Religion in Pre-Modern China & Japan,4,,HPC/CA,,,2/1/2021,already there,
EAST-UA 950,"Topics in Asian Studies: The 1980s in East Asia: Narrative and Image, Then and Now",4,"Global China Studies Elective: Chinese Media, Arts, and Literature",,,Approved by Exception: Can only be approved by the GCS Area Head if the in-class paper focuses on China. 2/9/2020,2/9/2020,2/10/2020,
EAST-UA 950,Topic: Popular Religion in Pre-Modern China & Japan,4,,SSPC,,,,11/18/2021,
EAST-UA 950 ,Topics in Asian Studies: Visual Effects in East Asian.,4,,HPC/CA,,Approved by John as senior exceptions for Spring 2021.,3/26/2021,4/21/2021,
EAST-UA 950 ,Topics in Asian Studies: Popular Religion in Pre-Modern China & Japan,4,,Humanistic Perspectives on China,,Senior Exception for Spring 2021,1/5/2021,1/13/2021,
EAST-UA 950 ,Topics in Asian Studies: East Asian Art & Civilizations,4,,Humanistic Perspectives on China / Chinese Arts,,Approved as a senior exception for Spring 2021 and for Spring 2022 (for students graduating in Spring 2022 only),12/3/2020,1/13/2021,
EAST-UA 950 ,Topics in Asian Studies:  War Media ,4,,HPC,,Senior exception for CO2022,12/13/2021,1/12/2022 can only process by exception,
EAST-UA 950 - 001, ,4,,HPC,,One time exception for Spring 2020,2/3/2020,2/3/2020,
EAST-UA 952,Topics in Chinese Studies: Literary Transformations in Post-Mao China,4,,CA/HPC,,,9/3/2020,9/15/2020,
EAST-UA 952,Topics in Chinese Studies: Chinese Literature & World Literature,4,,SSPC,,,4/12/2019,4/15/2019,
EAST-UA 952,Topic: Literary Transformations in Post-Mao China,4,,SSPC,,,4/12/2019,4/15/2019,
EAST-UA 952,Topics in Chinese Studies (Political Thought of Modern China),4,,SSPC,,,,12/10/2020,
EAST-UA 952,Topics in Chinese Studies: Modern Chinese Drama,4,Global China Studies Elective,,,,10/30/2015,11/12/2015,
EAST-UA 952,Topic: Mass Culture-China ,4,Humanities Topics,,,,2/1/2018,2/5/2018,
EAST-UA 952,Topics in Chinese Studies (Everyday Life in Chinese Liter),4,Humanities Topic,,,,4/11/2020,4/13/2020,
EAST-UA 952,Topics in Chinese Studies ,4,,Inter-disciplinary Perspectives on China (IPC),,,,11/22/2021,
EAST-UA 952,Topic: Tales Retold? Modern Contemporary Chinese Art,4,,Social Science Perspectives on China,,,,5/9/2022,
EAST-UA 952 ,Topics in East Asian studies: Political Thought of Modern China,4,,SSPC,,,,already there,
EAST-UA 952 ,Topic: Literary Transformations in Post-Mao China,4,Humanities Topic,,,,12/6/2017,12/7/2017,
ECE 4163 / ECE 6183,Digital Signal Processing Lab,3,Electrical Engineering Major Elective,,,,5/25/2020,6/5/2020,
ECE-GY 5733,RF and Microwave Systems Engineering,3,Electrical Engineering Major Elective,,,,9/14/2020,9/15/2020,
ECE-GY 6143,Machine Learning ,3,Data Science (Data Analysis (Machine Learning)),,,,6/10/2022,6/22/2022,
ECE-GY 6473 ,Introduction to VLSI Design,3,Electrical Engineering Major Elective,,,,4/14/2020,4/14/2020,
ECE-GY 6483 ,REAL-TIME Embedded System,3,Electrical Engineering Major Elective,,,,5/25/2020,6/5/2020,
ECE-GY 7123,Deep Learning,3,Data Science Artificial Intelligence concentration; Computer Science Major Elective,,,,10/25/2021,11/17/2021,
ECE-UY 2004 ,Fundamentals of Electric Circuits,4,,Experimental Discovery,,,8/5/2020,8/7/2020,
ECE-UY 2004 A2LB,,,,,Shanghai Minor Requirement Computer Systems Engineering,,,no need to add,
ECE-UY 3054,Signals and Systems,4,Electrical Engineering Major (EENG-SHU 2054 Signals and Systems),,,,6/30/2016,6/30/2016,
ECE-UY 3064 ,FEEDBACK CONTROL,3,Electrical Engineering Electives,,,,4/3/2018,4/4/2018,
ECE-UY 3114,Fundamentals of Electronics I,4,Electrical Engineering Major (EENG-SHU 322 Electronics ),,,,6/30/2016,6/30/2016,
ECE-UY 3114,Fundamentals of Electronics I,4,Computer Systems Engineering Major Elective,,,,5/22/2020,6/5/2020,
ECE-UY 3124,Fundamentals of Electronics 2,3,Computer Systems Engineering Elective,,,,11/8/2017,11/9/2017,
ECE-UY 3124 ,FUNDAMENTALS OF ELECTRONICS II ,3,Electrical Engineering Electives,,,,4/3/2018,4/4/2018,
ECE-UY 3144 | ECE-UY 4144 ,Introduction to Embedded Systems Design,4,Computer Science Elective; Computer Systems Engineering; Electrical and Systems Engineering,,,,2/1/2020,2/3/2020,
ECE-UY 3193 ,Introduction to Very Large Scale Integrated Circuits (VLSI),3,Computer Systems Engineering Elective,,,,6/8/2022,6/22/2022,
ECE-UY 3404,Fundamentals of Communication Theory,4,Electrical Engineering Elective,,,,4/14/2020,4/14/2020,
ECE-UY 3604,Electromagnetic Waves,4,Electrical Engineering Major (EENG-SHU 304 Electromagnetic Fields and Waves ),,,,6/30/2016,6/30/2016,
ECE-UY 3824,Electric Energy Conversion Systems,4,Electrical Engineering Elective,,,,6/10/2022,6/22/2022,
ECE-UY 4144,Introduction to Embedded Systems Design,4,Computer Science Elective,,,,9/6/2017,9/8/2017,
ECE-UY 4563,Intro to Machine Learning,3,Data Science Major Required "Machine Learning" Course,,,,,1/3/2020,
ECE-UY 4563,Intro to Machine Learning,3,Non-Finance/Non-marketing elective for Business Analytics Track,,,"Starting from Spring 2022, the course no longer count towards non-finance/non-marketing elective for Business Analytics track.",5/12/2021,5/13/2021,
ECE-UY 4563 ,Intro to Machine Learning,3,Computer Science Major Elective,,,,,1/3/2020,
